transaction_id,timestamp,amount_gbp,hour_of_day,days_since_last_txn,velocity_1hr,merchant_category,location_match,card_present,account_age_months,prev_fraud_flag,distance_from_home_km,device_match,ip_country_match,is_fraud
TXN0045556,2024-08-08 23:06:26,47.73,11,7,1,pharmacy,domestic,1,35,0,3.4,1,1,0
TXN0045557,2024-08-08 23:08:29,57.18,14,17,2,restaurant,domestic,1,59,0,171.0,1,1,0
TXN0045558,2024-08-08 23:10:37,27.65,7,14,1,luxury_goods,online_only,1,42,0,116.5,1,1,0
TXN0045559,2024-08-08 23:13:48,80.38,12,1,2,grocery,international,1,48,0,145.3,1,1,0
TXN0045560,2024-08-08 23:17:50,4.79,10,2,2,online_retail,domestic,1,15,0,149.7,1,1,0
TXN0045561,2024-08-08 23:21:57,9.2,17,24,2,grocery,home_city,0,113,0,67.9,1,1,0
TXN0045562,2024-08-08 23:31:57,72.74,15,25,1,online_retail,home_city,1,41,0,152.6,1,1,0
TXN0045563,2024-08-08 23:33:29,72.32,6,10,4,entertainment,home_city,1,111,0,11.5,1,1,0
TXN0045564,2024-08-08 23:52:29,434.83,17,12,5,atm_withdrawal,domestic,1,105,0,90.1,1,1,0
TXN0045565,2024-08-09 00:06:02,94.62,13,6,5,utilities,home_city,1,54,0,193.9,1,1,0
TXN0045566,2024-08-09 00:07:17,19.23,13,20,1,entertainment,domestic,0,103,0,8.0,1,1,0
TXN0045567,2024-08-09 00:07:23,71.59,19,26,4,grocery,domestic,1,120,0,168.1,1,1,0
TXN0045568,2024-08-09 00:16:14,132.16,12,4,1,grocery,international,1,42,0,171.2,0,1,0
TXN0045569,2024-08-09 00:18:32,164.83,8,15,1,online_retail,online_only,0,77,0,136.1,1,1,0
TXN0045570,2024-08-09 00:18:50,39.43,18,20,1,online_retail,international,1,67,0,28.3,1,1,0
TXN0045571,2024-08-09 00:24:07,23.87,12,27,3,luxury_goods,home_city,1,64,0,187.7,1,1,0
TXN0045572,2024-08-09 00:27:53,309.91,10,8,1,travel,domestic,1,46,0,24.2,1,1,0
TXN0045573,2024-08-09 00:28:46,31.84,12,27,1,restaurant,home_city,1,106,0,134.3,1,1,0
TXN0045574,2024-08-09 00:33:01,10.37,13,12,2,grocery,home_city,1,79,0,38.1,1,1,0
TXN0045575,2024-08-09 00:36:48,56.62,16,30,1,online_retail,domestic,1,102,0,153.1,1,1,0
TXN0045576,2024-08-09 00:57:09,79.63,11,24,1,grocery,online_only,1,59,0,112.1,1,1,0
TXN0045577,2024-08-09 01:01:58,102.25,8,27,4,entertainment,home_city,1,6,0,174.8,1,1,0
TXN0045578,2024-08-09 01:33:14,19.77,11,15,1,online_retail,home_city,0,81,1,2.6,1,1,0
TXN0045579,2024-08-09 01:34:06,154.36,13,26,1,travel,home_city,1,80,0,42.6,1,1,0
TXN0045580,2024-08-09 01:35:54,19.07,7,24,1,utilities,home_city,0,69,0,158.2,1,0,0
TXN0045581,2024-08-09 01:47:26,24.14,10,13,1,grocery,home_city,1,64,0,72.2,1,0,0
TXN0045582,2024-08-09 01:57:15,22.28,10,20,2,online_retail,home_city,0,38,0,150.7,1,1,0
TXN0045583,2024-08-09 01:57:49,15.93,9,4,1,atm_withdrawal,domestic,1,50,0,24.3,1,1,0
TXN0045584,2024-08-09 01:59:07,1519.47,10,7,1,entertainment,online_only,0,62,0,162.7,0,1,0
TXN0045585,2024-08-09 02:01:27,108.42,9,13,2,restaurant,home_city,1,91,0,109.4,1,1,0
TXN0045586,2024-08-09 02:09:28,77.89,10,24,2,travel,domestic,1,44,0,89.9,1,1,0
TXN0045587,2024-08-09 02:12:38,259.99,9,20,1,grocery,home_city,1,39,0,111.1,1,1,0
TXN0045588,2024-08-09 02:13:11,29.02,13,1,3,online_retail,home_city,1,26,0,73.0,1,1,0
TXN0045589,2024-08-09 02:18:40,20.51,9,17,2,restaurant,home_city,1,103,0,18.3,1,1,0
TXN0045590,2024-08-09 02:32:59,74.27,19,27,2,luxury_goods,online_only,1,97,0,179.2,1,1,0
TXN0045591,2024-08-09 02:57:25,43.55,10,15,1,grocery,home_city,1,13,0,53.6,1,1,0
TXN0045592,2024-08-09 02:58:52,112.3,14,8,4,online_retail,domestic,1,60,0,105.5,1,1,0
TXN0045593,2024-08-09 03:05:38,250.58,8,1,1,atm_withdrawal,online_only,1,46,0,193.4,1,1,0
TXN0045594,2024-08-09 03:13:08,130.11,19,25,1,restaurant,home_city,0,19,0,96.1,1,1,0
TXN0045595,2024-08-09 03:15:31,41.3,7,28,3,atm_withdrawal,online_only,1,31,0,7.5,1,1,0
TXN0045596,2024-08-09 03:21:02,499.54,12,5,1,online_retail,domestic,0,38,0,44.6,1,1,0
TXN0045597,2024-08-09 03:21:25,108.68,12,3,5,atm_withdrawal,online_only,1,85,0,107.3,1,1,0
TXN0045598,2024-08-09 03:27:26,103.66,7,2,2,luxury_goods,home_city,1,21,0,122.4,1,1,0
TXN0045599,2024-08-09 03:28:08,73.26,7,17,1,online_retail,home_city,1,89,0,173.8,1,1,0
TXN0045600,2024-08-09 03:28:13,95.91,14,30,2,atm_withdrawal,domestic,1,91,0,4.0,1,1,0
TXN0045601,2024-08-09 03:30:31,39.9,17,21,5,grocery,domestic,1,85,0,172.8,1,1,0
TXN0045602,2024-08-09 03:37:24,17.5,9,21,1,restaurant,home_city,1,39,0,88.0,1,1,0
TXN0045603,2024-08-09 03:44:02,165.62,7,13,5,online_retail,home_city,0,107,0,168.9,1,1,0
TXN0045604,2024-08-09 03:58:56,30.26,15,27,2,grocery,home_city,1,50,0,75.7,1,1,0
TXN0045605,2024-08-09 04:01:56,289.25,15,24,1,grocery,international,0,65,0,139.3,1,1,0
TXN0045606,2024-08-09 04:06:09,33.58,11,15,1,grocery,online_only,1,50,0,15.9,1,1,0
TXN0045607,2024-08-09 04:08:44,215.64,8,12,3,restaurant,home_city,1,12,0,47.1,1,1,0
TXN0045608,2024-08-09 04:38:27,95.03,12,29,4,atm_withdrawal,home_city,1,35,1,123.0,1,1,0
TXN0045609,2024-08-09 04:53:42,32.61,6,19,5,online_retail,online_only,1,71,0,191.8,1,1,0
TXN0045610,2024-08-09 04:59:29,64.07,18,17,2,restaurant,home_city,1,11,0,64.4,1,1,0
TXN0045611,2024-08-09 05:11:30,111.74,7,4,4,online_retail,home_city,1,78,0,198.1,1,1,0
TXN0045612,2024-08-09 05:16:32,76.88,8,11,4,restaurant,domestic,1,47,0,102.4,1,1,0
TXN0045613,2024-08-09 05:28:04,45.28,11,12,3,grocery,home_city,1,11,0,172.8,1,1,0
TXN0045614,2024-08-09 05:31:40,266.81,17,14,1,travel,home_city,1,62,0,120.0,1,1,0
TXN0045615,2024-08-09 05:33:34,77.51,8,13,1,restaurant,home_city,1,45,0,46.7,1,1,0
TXN0045616,2024-08-09 05:39:09,22.97,7,21,1,restaurant,home_city,1,69,0,144.2,0,1,0
TXN0045617,2024-08-09 05:47:13,1134.38,9,21,1,grocery,international,1,50,0,28.7,1,1,0
TXN0045618,2024-08-09 05:55:25,178.4,19,30,1,atm_withdrawal,domestic,1,44,0,162.8,1,1,0
TXN0045619,2024-08-09 05:57:28,324.92,7,28,1,utilities,home_city,1,30,0,18.0,1,1,0
TXN0045620,2024-08-09 06:09:59,158.86,19,24,1,grocery,home_city,1,115,0,19.6,1,1,0
TXN0045621,2024-08-09 06:11:52,61.43,8,18,3,grocery,international,0,13,0,40.8,1,1,0
TXN0045622,2024-08-09 06:14:05,29.68,12,0,1,grocery,domestic,0,120,0,90.2,1,1,0
TXN0045623,2024-08-09 06:37:45,110.3,13,7,2,crypto_exchange,home_city,1,112,0,195.6,0,1,0
TXN0045624,2024-08-09 06:50:14,23.93,12,4,2,restaurant,home_city,1,43,0,62.9,1,1,0
TXN0045625,2024-08-09 06:55:54,91.85,11,19,2,grocery,home_city,1,29,0,8.1,1,1,0
TXN0045626,2024-08-09 07:07:33,259.05,19,18,2,grocery,home_city,1,36,0,79.0,1,1,0
TXN0045627,2024-08-09 07:08:16,269.74,10,21,2,travel,home_city,0,100,0,134.1,1,1,0
TXN0045628,2024-08-09 07:08:30,204.65,1,28,1,grocery,home_city,1,106,0,178.3,1,1,0
TXN0045629,2024-08-09 07:10:12,14.76,15,2,1,grocery,home_city,1,66,0,191.1,1,1,0
TXN0045630,2024-08-09 07:23:20,17.47,11,21,1,restaurant,home_city,1,60,0,150.0,0,1,0
TXN0045631,2024-08-09 07:31:36,84.21,15,28,1,utilities,domestic,1,64,0,107.5,1,1,0
TXN0045632,2024-08-09 07:38:20,102.61,12,15,1,restaurant,domestic,1,33,0,136.4,1,1,0
TXN0045633,2024-08-09 07:43:29,381.91,16,23,1,luxury_goods,online_only,1,79,0,54.8,1,1,0
TXN0045634,2024-08-09 07:51:04,53.29,8,30,4,online_retail,domestic,1,13,0,118.7,1,1,0
TXN0045635,2024-08-09 07:53:34,19.32,11,25,2,grocery,home_city,1,46,0,29.3,1,1,0
TXN0045636,2024-08-09 08:01:32,75.22,10,28,1,grocery,home_city,1,8,0,101.5,1,1,0
TXN0045637,2024-08-09 08:03:22,117.48,14,26,4,grocery,home_city,1,62,0,36.1,1,1,0
TXN0045638,2024-08-09 08:17:01,33.52,21,22,1,luxury_goods,home_city,0,82,0,186.5,0,1,0
TXN0045639,2024-08-09 08:19:24,19.68,7,3,5,online_retail,home_city,0,33,0,120.7,1,1,0
TXN0045640,2024-08-09 08:23:39,87.46,13,1,1,grocery,home_city,1,12,0,66.8,1,1,0
TXN0045641,2024-08-09 08:37:00,9.13,9,22,1,atm_withdrawal,home_city,1,115,0,143.2,1,1,0
TXN0045642,2024-08-09 08:43:27,33.55,15,16,3,atm_withdrawal,domestic,1,118,0,33.2,1,1,0
TXN0045643,2024-08-09 08:51:43,185.41,17,12,3,online_retail,home_city,1,75,0,113.6,1,1,0
TXN0045644,2024-08-09 09:03:01,70.56,8,17,1,luxury_goods,home_city,1,110,0,172.9,1,0,0
TXN0045645,2024-08-09 09:10:31,82.19,15,22,1,online_retail,domestic,1,37,0,9.6,1,1,0
TXN0045646,2024-08-09 09:22:12,33.27,9,25,2,grocery,home_city,1,47,0,153.8,1,1,0
TXN0045647,2024-08-09 09:24:32,21.22,14,2,1,pharmacy,home_city,1,25,0,42.9,1,1,0
TXN0045648,2024-08-09 09:32:32,7.03,21,20,1,grocery,home_city,1,76,0,170.2,1,1,0
TXN0045649,2024-08-09 09:36:34,23.59,16,9,1,restaurant,home_city,1,34,0,141.5,1,1,0
TXN0045650,2024-08-09 09:48:42,126.74,9,29,3,utilities,domestic,0,93,0,139.8,1,1,0
TXN0045651,2024-08-09 09:49:45,68.25,16,15,3,luxury_goods,home_city,1,41,0,186.2,1,1,0
TXN0045652,2024-08-09 10:00:25,19.07,8,3,2,online_retail,home_city,1,18,0,126.8,1,1,0
TXN0045653,2024-08-09 10:27:37,382.17,13,30,1,entertainment,online_only,1,120,0,145.0,1,1,0
TXN0045654,2024-08-09 10:35:05,95.0,11,20,1,restaurant,home_city,1,67,0,48.6,1,1,0
TXN0045655,2024-08-09 10:38:47,51.01,6,12,3,grocery,domestic,1,99,0,14.5,1,0,0
TXN0045656,2024-08-09 10:53:32,31.09,6,5,4,grocery,home_city,0,99,0,181.7,1,1,0
TXN0045657,2024-08-09 11:09:54,106.01,7,4,1,entertainment,online_only,1,46,0,178.9,1,1,0
TXN0045658,2024-08-09 11:21:32,84.14,14,16,1,entertainment,domestic,1,56,0,45.0,1,1,0
TXN0045659,2024-08-09 11:27:05,64.66,9,20,1,online_retail,home_city,1,7,0,192.1,1,1,0
TXN0045660,2024-08-09 11:30:02,16.32,11,30,3,atm_withdrawal,domestic,1,73,0,92.8,1,1,0
TXN0045661,2024-08-09 11:47:35,280.4,14,23,1,crypto_exchange,home_city,1,13,0,68.0,1,1,0
TXN0045662,2024-08-09 11:50:34,51.9,12,1,3,online_retail,home_city,1,113,0,153.8,1,1,0
TXN0045663,2024-08-09 11:53:06,682.98,7,11,2,pharmacy,online_only,1,107,0,61.3,1,1,0
TXN0045664,2024-08-09 11:57:00,23.88,16,3,2,atm_withdrawal,home_city,0,82,0,175.0,1,0,0
TXN0045665,2024-08-09 12:07:58,18.97,11,16,1,travel,home_city,1,43,0,17.3,1,1,0
TXN0045666,2024-08-09 12:13:44,28.21,15,0,1,utilities,home_city,1,89,0,4.8,1,0,0
TXN0045667,2024-08-09 12:33:12,19.24,1,16,3,grocery,online_only,1,113,0,101.7,1,1,0
TXN0045668,2024-08-09 12:49:57,29.39,8,18,2,atm_withdrawal,home_city,1,89,0,147.1,1,1,0
TXN0045669,2024-08-09 12:57:11,33.22,11,21,1,online_retail,home_city,0,53,0,105.2,1,1,0
TXN0045670,2024-08-09 12:57:17,24.27,10,7,2,restaurant,domestic,1,62,0,1.6,1,1,0
TXN0045671,2024-08-09 13:04:15,53.75,9,17,1,grocery,home_city,0,117,0,83.8,1,1,0
TXN0045672,2024-08-09 13:25:30,95.59,10,2,4,travel,international,1,100,0,197.0,1,1,0
TXN0045673,2024-08-09 13:26:46,149.26,13,28,1,grocery,domestic,1,107,0,195.2,1,1,0
TXN0045674,2024-08-09 13:39:41,252.71,16,2,1,grocery,domestic,1,90,0,40.2,1,1,0
TXN0045675,2024-08-09 13:45:22,133.55,16,16,4,atm_withdrawal,home_city,1,58,0,160.2,1,1,0
TXN0045676,2024-08-09 13:47:31,54.2,23,25,1,pharmacy,home_city,1,12,0,88.1,1,1,0
TXN0045677,2024-08-09 13:53:47,176.25,13,1,2,grocery,home_city,0,73,0,18.2,1,1,0
TXN0045678,2024-08-09 14:11:05,26.68,1,12,4,restaurant,home_city,0,17,0,92.0,1,1,0
TXN0045679,2024-08-09 14:25:21,191.64,12,2,2,online_retail,online_only,1,83,0,191.0,1,1,0
TXN0045680,2024-08-09 14:26:07,558.67,17,6,2,travel,domestic,1,57,0,180.3,0,1,0
TXN0045681,2024-08-09 14:29:07,276.58,11,11,2,pharmacy,home_city,1,64,0,130.6,1,1,0
TXN0045682,2024-08-09 14:31:37,75.47,11,19,1,restaurant,home_city,1,115,0,169.8,1,1,0
TXN0045683,2024-08-09 14:34:55,45.44,8,12,2,pharmacy,home_city,1,93,0,118.4,1,1,0
TXN0045684,2024-08-09 14:37:54,1665.17,15,30,3,restaurant,home_city,1,68,0,61.1,1,1,0
TXN0045685,2024-08-09 14:41:37,103.16,11,16,1,grocery,home_city,1,29,0,30.4,1,1,0
TXN0045686,2024-08-09 14:44:55,17.86,12,16,3,grocery,home_city,1,91,0,122.4,1,1,0
TXN0045687,2024-08-09 14:50:20,81.88,12,25,1,restaurant,home_city,1,89,0,142.4,1,1,0
TXN0045688,2024-08-09 14:59:56,62.93,10,13,2,online_retail,home_city,1,71,0,174.6,1,1,0
TXN0045689,2024-08-09 15:05:29,84.45,18,19,2,entertainment,online_only,1,37,0,27.7,1,1,0
TXN0045690,2024-08-09 15:15:51,285.62,10,15,1,online_retail,home_city,1,44,0,71.5,1,1,0
TXN0045691,2024-08-09 15:16:23,60.98,6,29,1,restaurant,home_city,1,74,0,19.7,1,1,0
TXN0045692,2024-08-09 15:20:07,36.69,9,18,2,entertainment,home_city,1,81,0,199.0,1,1,0
TXN0045693,2024-08-09 15:23:39,421.82,9,3,2,online_retail,home_city,0,101,0,172.8,1,1,0
TXN0045694,2024-08-09 15:34:34,298.32,8,10,2,luxury_goods,home_city,1,71,0,133.1,1,1,0
TXN0045695,2024-08-09 15:45:33,318.08,11,13,1,atm_withdrawal,domestic,1,8,1,137.6,1,1,0
TXN0045696,2024-08-09 16:01:31,24.44,7,13,1,online_retail,domestic,1,79,0,165.1,1,1,0
TXN0045697,2024-08-09 16:06:10,44.62,6,1,2,grocery,domestic,0,54,0,41.9,1,1,0
TXN0045698,2024-08-09 16:06:16,346.93,8,27,1,online_retail,domestic,1,94,0,21.3,1,1,0
TXN0045699,2024-08-09 16:14:07,13.65,10,16,1,luxury_goods,domestic,1,23,0,11.2,1,1,0
TXN0045700,2024-08-09 16:15:47,48.86,15,25,4,crypto_exchange,home_city,1,20,0,170.4,1,1,0
TXN0045701,2024-08-09 16:30:37,17.61,11,6,3,grocery,home_city,1,78,0,198.8,1,1,0
TXN0045702,2024-08-09 16:33:10,24.51,19,19,5,grocery,home_city,1,56,0,143.4,1,1,0
TXN0045703,2024-08-09 16:37:25,371.02,13,1,2,entertainment,home_city,1,67,0,56.0,1,1,0
TXN0045704,2024-08-09 16:47:28,8.97,13,7,1,restaurant,domestic,1,13,0,107.4,1,1,0
TXN0045705,2024-08-09 17:01:50,245.11,11,18,1,online_retail,international,0,100,0,35.0,1,1,0
TXN0045706,2024-08-09 17:06:00,137.85,6,29,1,grocery,home_city,1,96,0,66.8,1,1,0
TXN0045707,2024-08-09 17:06:04,47.39,7,12,5,online_retail,home_city,1,40,0,78.6,1,1,0
TXN0045708,2024-08-09 17:09:58,29.81,13,29,4,online_retail,online_only,1,50,0,143.7,1,1,0
TXN0045709,2024-08-09 17:12:17,37.25,10,17,2,grocery,online_only,0,14,0,178.1,1,1,0
TXN0045710,2024-08-09 17:19:00,1438.35,11,18,3,restaurant,home_city,1,100,0,31.2,1,1,0
TXN0045711,2024-08-09 17:19:17,49.48,14,23,1,grocery,domestic,1,46,0,15.6,1,1,0
TXN0045712,2024-08-09 17:29:29,415.12,14,13,4,online_retail,international,1,40,0,165.0,1,1,0
TXN0045713,2024-08-09 17:33:43,74.63,10,13,2,grocery,home_city,1,88,0,50.5,1,1,0
TXN0045714,2024-08-09 17:39:29,122.98,18,21,1,restaurant,home_city,1,64,0,90.6,1,1,0
TXN0045715,2024-08-09 17:42:46,139.88,12,1,3,pharmacy,domestic,1,88,0,102.1,1,1,0
TXN0045716,2024-08-09 17:47:37,55.71,10,15,1,pharmacy,domestic,1,77,0,65.9,1,1,0
TXN0045717,2024-08-09 18:09:58,310.56,12,15,1,pharmacy,home_city,1,21,0,67.5,1,1,0
TXN0045718,2024-08-09 18:18:29,72.36,22,28,1,travel,online_only,1,68,0,45.1,1,1,0
TXN0045719,2024-08-09 18:21:14,71.2,15,8,1,online_retail,home_city,1,64,0,130.1,1,1,0
TXN0045720,2024-08-09 18:23:02,61.47,12,17,3,grocery,domestic,1,30,0,163.9,1,1,0
TXN0045721,2024-08-09 18:27:38,27.12,15,1,1,atm_withdrawal,home_city,1,93,0,14.8,1,1,0
TXN0045722,2024-08-09 18:31:04,32.82,17,16,2,atm_withdrawal,domestic,1,71,0,115.9,1,1,0
TXN0045723,2024-08-09 18:54:04,70.34,13,16,2,online_retail,home_city,1,38,1,73.2,1,1,0
TXN0045724,2024-08-09 19:11:13,162.26,15,23,3,online_retail,domestic,1,72,0,89.3,0,1,0
TXN0045725,2024-08-09 19:11:54,462.23,16,29,2,restaurant,domestic,1,102,0,27.1,1,1,0
TXN0045726,2024-08-09 19:12:32,171.16,13,29,1,grocery,home_city,1,73,0,23.0,1,1,0
TXN0045727,2024-08-09 19:14:09,92.84,13,15,3,atm_withdrawal,home_city,1,34,0,14.1,1,1,0
TXN0045728,2024-08-09 19:15:03,74.77,13,7,1,grocery,home_city,1,105,0,195.0,1,1,0
TXN0045729,2024-08-09 19:17:31,42.14,7,5,1,entertainment,domestic,1,37,0,183.9,1,1,0
TXN0045730,2024-08-09 19:22:37,48.92,13,4,2,grocery,home_city,1,22,0,190.8,0,1,0
TXN0045731,2024-08-09 19:27:24,49.31,8,30,4,online_retail,home_city,1,63,0,21.1,1,1,0
TXN0045732,2024-08-09 19:40:20,59.63,11,4,3,restaurant,international,1,49,0,76.0,1,1,0
TXN0045733,2024-08-09 19:44:30,61.15,13,23,3,grocery,home_city,0,21,0,55.4,1,1,0
TXN0045734,2024-08-09 19:45:23,93.73,22,11,4,restaurant,domestic,1,6,0,3.0,1,1,0
TXN0045735,2024-08-09 19:53:38,143.92,17,24,1,restaurant,home_city,1,90,0,88.0,0,1,0
TXN0045736,2024-08-09 20:12:13,80.43,7,10,3,grocery,home_city,1,75,0,13.1,1,1,0
TXN0045737,2024-08-09 20:21:24,426.02,9,7,3,travel,home_city,1,76,0,180.5,1,1,0
TXN0045738,2024-08-09 20:31:59,11.8,15,22,2,atm_withdrawal,domestic,1,23,0,168.3,1,1,0
TXN0045739,2024-08-09 20:35:20,18.62,3,4,1,restaurant,home_city,1,62,0,51.6,1,0,0
TXN0045740,2024-08-09 20:52:51,13.67,16,26,2,travel,home_city,1,21,0,22.8,1,1,0
TXN0045741,2024-08-09 21:00:46,128.99,10,12,5,restaurant,domestic,1,46,1,163.5,1,1,0
TXN0045742,2024-08-09 21:05:26,1002.17,20,29,3,online_retail,online_only,1,38,0,92.6,1,1,0
TXN0045743,2024-08-09 21:11:22,12.82,16,17,1,online_retail,home_city,0,76,0,163.9,1,1,0
TXN0045744,2024-08-09 21:22:49,91.06,7,2,1,restaurant,home_city,1,59,0,124.0,1,1,0
TXN0045745,2024-08-09 21:32:21,72.2,16,17,1,restaurant,home_city,1,40,0,73.0,1,1,0
TXN0045746,2024-08-09 21:37:13,200.9,12,4,1,luxury_goods,domestic,1,17,0,135.6,1,1,0
TXN0045747,2024-08-09 21:39:25,36.88,14,28,4,restaurant,home_city,1,116,0,152.6,1,1,0
TXN0045748,2024-08-09 21:54:25,189.69,17,10,3,restaurant,home_city,1,72,0,147.2,1,1,0
TXN0045749,2024-08-09 21:56:34,50.39,13,25,1,utilities,home_city,1,108,0,18.0,1,1,0
TXN0045750,2024-08-09 22:07:27,29.64,10,30,1,grocery,domestic,1,65,0,88.6,1,1,0
TXN0045751,2024-08-09 22:11:14,60.83,12,27,2,pharmacy,international,0,63,0,145.0,1,1,0
TXN0045752,2024-08-09 22:32:09,60.94,4,3,4,travel,domestic,1,107,0,78.9,1,1,0
TXN0045753,2024-08-09 22:40:06,21.03,19,8,3,grocery,home_city,1,89,0,172.1,1,1,0
TXN0045754,2024-08-09 22:42:40,32.32,13,27,1,atm_withdrawal,home_city,1,80,0,156.6,0,1,0
TXN0045755,2024-08-09 22:43:11,33.37,16,24,2,atm_withdrawal,home_city,1,43,0,22.2,1,1,0
TXN0045756,2024-08-09 22:44:46,46.3,17,13,2,crypto_exchange,home_city,1,97,0,101.5,1,1,0
TXN0045757,2024-08-09 22:47:21,40.7,9,26,1,online_retail,home_city,1,49,0,20.2,1,1,0
TXN0045758,2024-08-09 22:54:02,39.56,11,10,1,restaurant,domestic,1,73,0,27.5,1,1,0
TXN0045759,2024-08-09 22:58:48,40.5,7,26,3,utilities,domestic,1,31,0,89.5,0,1,0
TXN0045760,2024-08-09 23:19:17,15.73,15,8,3,grocery,online_only,1,18,0,131.8,1,1,0
TXN0045761,2024-08-09 23:24:30,95.01,7,21,1,restaurant,home_city,1,101,0,142.3,1,1,0
TXN0045762,2024-08-09 23:38:23,29.54,15,29,2,online_retail,domestic,1,42,0,12.6,1,1,0
TXN0045763,2024-08-09 23:47:26,286.22,8,20,1,travel,home_city,1,59,0,172.4,1,1,0
TXN0045764,2024-08-10 00:05:52,140.56,20,2,1,online_retail,home_city,1,11,0,49.3,1,1,0
TXN0045765,2024-08-10 00:12:35,71.89,13,10,1,luxury_goods,online_only,1,120,0,20.5,1,1,0
TXN0045766,2024-08-10 00:35:31,18.13,8,16,1,restaurant,home_city,1,106,0,34.7,1,1,0
TXN0045767,2024-08-10 00:51:14,700.9,12,23,1,grocery,home_city,1,43,0,49.8,1,1,0
TXN0045768,2024-08-10 00:59:10,29.0,6,19,1,utilities,online_only,1,36,0,141.4,1,1,0
TXN0045769,2024-08-10 01:12:03,59.34,12,5,4,grocery,home_city,1,67,0,146.5,1,0,0
TXN0045770,2024-08-10 01:17:28,21.0,18,12,4,luxury_goods,online_only,1,20,0,126.3,1,1,0
TXN0045771,2024-08-10 01:29:54,353.47,13,5,4,grocery,home_city,1,120,0,88.5,1,1,0
TXN0045772,2024-08-10 01:31:33,12.07,10,23,2,online_retail,online_only,1,115,0,149.6,1,1,0
TXN0045773,2024-08-10 01:34:36,185.46,14,20,1,online_retail,home_city,1,53,0,182.9,1,1,0
TXN0045774,2024-08-10 01:35:20,22.4,10,5,2,travel,domestic,1,49,0,6.0,1,1,0
TXN0045775,2024-08-10 01:35:36,143.07,8,14,2,atm_withdrawal,home_city,1,42,0,63.2,1,1,0
TXN0045776,2024-08-10 01:37:57,82.86,14,25,2,online_retail,home_city,1,99,0,112.8,1,1,0
TXN0045777,2024-08-10 01:43:11,77.78,12,23,2,online_retail,domestic,1,96,0,103.5,1,1,0
TXN0045778,2024-08-10 01:44:51,30.9,16,28,1,online_retail,domestic,1,34,0,187.1,1,1,0
TXN0045779,2024-08-10 01:45:32,41.95,13,0,1,restaurant,home_city,1,86,0,103.7,1,0,0
TXN0045780,2024-08-10 02:10:15,18.83,6,4,5,online_retail,home_city,1,44,0,102.7,1,1,0
TXN0045781,2024-08-10 02:17:06,111.53,13,1,1,online_retail,home_city,1,8,0,112.0,1,1,0
TXN0045782,2024-08-10 02:29:13,271.41,17,17,1,grocery,domestic,1,71,0,199.0,1,1,0
TXN0045783,2024-08-10 02:35:00,183.65,8,26,2,online_retail,home_city,1,58,0,93.5,1,1,0
TXN0045784,2024-08-10 02:35:57,99.28,21,20,2,restaurant,home_city,1,33,0,50.3,1,1,0
TXN0045785,2024-08-10 02:35:58,212.82,14,3,2,restaurant,home_city,1,27,0,140.6,1,0,0
TXN0045786,2024-08-10 02:43:50,200.64,7,13,3,grocery,international,1,87,0,51.4,1,1,0
TXN0045787,2024-08-10 02:44:10,56.83,8,24,2,crypto_exchange,home_city,1,120,0,164.6,1,1,0
TXN0045788,2024-08-10 02:44:49,15.19,12,16,1,travel,domestic,1,18,0,56.1,1,1,0
TXN0045789,2024-08-10 02:51:45,660.12,7,22,1,restaurant,home_city,1,10,0,141.7,0,1,0
TXN0045790,2024-08-10 02:54:52,66.19,14,17,2,grocery,home_city,1,11,0,173.6,1,1,0
TXN0045791,2024-08-10 03:19:10,279.69,6,26,1,grocery,online_only,1,36,0,73.8,1,1,0
TXN0045792,2024-08-10 03:20:49,119.99,17,30,4,online_retail,home_city,0,64,0,172.9,1,1,0
TXN0045793,2024-08-10 03:34:16,83.21,10,20,5,grocery,domestic,1,87,0,196.4,1,1,0
TXN0045794,2024-08-10 03:43:20,142.13,11,29,1,grocery,domestic,1,93,0,176.9,1,1,0
TXN0045795,2024-08-10 03:50:36,227.44,15,22,2,grocery,online_only,1,99,0,57.7,1,0,0
TXN0045796,2024-08-10 03:51:01,86.08,8,26,1,online_retail,online_only,1,21,0,116.3,1,1,0
TXN0045797,2024-08-10 03:53:08,203.66,12,4,1,grocery,international,1,64,0,98.2,1,1,0
TXN0045798,2024-08-10 03:57:45,174.43,3,1,1,grocery,home_city,1,75,0,145.8,1,1,0
TXN0045799,2024-08-10 04:01:16,11.61,11,17,1,restaurant,domestic,1,88,0,102.9,1,1,0
TXN0045800,2024-08-10 04:02:49,16.17,11,15,1,restaurant,online_only,0,85,1,25.2,1,1,0
TXN0045801,2024-08-10 04:05:43,14.47,19,13,1,grocery,online_only,1,43,0,138.4,1,1,0
TXN0045802,2024-08-10 04:11:14,345.7,19,17,1,restaurant,domestic,1,19,0,20.8,1,1,0
TXN0045803,2024-08-10 04:18:12,61.12,19,28,1,restaurant,home_city,1,53,0,89.9,1,1,0
TXN0045804,2024-08-10 04:23:01,65.62,17,22,1,entertainment,international,1,93,0,174.5,1,1,0
TXN0045805,2024-08-10 04:23:44,32.33,6,28,4,utilities,online_only,1,34,0,191.2,1,1,0
TXN0045806,2024-08-10 04:25:09,10.69,14,18,4,atm_withdrawal,online_only,0,102,0,123.9,1,1,0
TXN0045807,2024-08-10 04:27:49,45.37,10,27,2,crypto_exchange,home_city,1,71,0,11.4,1,1,0
